"id","product_search_description","meta_data","","","","","","","","","","","","","","","","",""
"32394","women apparel topwear shirts lavender summer formal arrow woman lavender shirt","{'id': 32394, 'name': 'Arrow Woman Lavender Shirt', 'variant': 'Solid', 'brand': 'Arrow Woman', 'price': 1399, 'discounted_price': 699, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/717d4e13b34a4e2767864327cc02e763_images.jpg'}","","","","","","","","","","","","","","","","",""
"25323","men accessories watches watches black summer casual casio edifice men analog watch ef-130d-1a2vdf(ed417)","{'id': 25323, 'name': 'Casio Edifice Men Analog Watch EF-130D-1A2VDF(ED417)', 'variant': 'Edifice', 'brand': 'CASIO', 'price': 6995, 'discounted_price': 6995, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/assets/images/25323/2018/3/5/11520250190148-Casio-Edifice-Men-Silver-Analogue-Watches-ED417-EF-130D-1A2VDF-6021520250190001-1.jpg'}","","","","","","","","","","","","","","","","",""
"11116","men apparel topwear shirts grey fall formal indigo nation men solid grey shirts","{'id': 11116, 'name': 'Indigo Nation Men Solid Grey Shirts', 'variant': 'Solid', 'brand': 'Indigo Nation', 'price': 1399, 'discounted_price': 1399, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e1fc53c36689f4adeb47f791e7540147_images.jpg'}","","","","","","","","","","","","","","","","",""
"21783","men accessories belts belts black fall casual fossil men pierce black belt","{'id': 21783, 'name': 'Fossil Men Pierce Black Belt', 'variant': 'Pierce', 'brand': 'Fossil', 'price': 2195, 'discounted_price': 1865, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a38851a2dc7ea9209dcab30529eaec55_images.jpg'}","","","","","","","","","","","","","","","","",""
"59699","women apparel innerwear bra black summer casual avirate black bra","{'id': 59699, 'name': 'Avirate Black Bra', 'variant': 'Non Padded Balcony Bra', 'brand': 'Avirate', 'price': 1600, 'discounted_price': 800, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Avirate-Black-Bra_0f9dc4515c27c0ce652357056569a744_images.jpg'}","","","","","","","","","","","","","","","","",""
"36734","women apparel topwear tshirts white summer casual spykar women cult white t-shirt","{'id': 36734, 'name': 'Spykar Women Cult White T-shirt', 'variant': 'Cult', 'brand': 'SPYKAR', 'price': 849, 'discounted_price': 849, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/3d5a1f741a9f6d36e6545317bf29d718_images.jpg'}","","","","","","","","","","","","","","","","",""
"55868","women personal care nails nail polish pink spring casual colorbar fushia fix 2 nail lacquer 84","{'id': 55868, 'name': 'Colorbar Fushia Fix 2 Nail Lacquer 84', 'variant': 'Nail Polish', 'brand': 'Colorbar', 'price': 175, 'discounted_price': 140, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/assets/images/55868/2019/1/10/499c073e-398b-407f-a904-26537ce263d11547124403322-Colorbar-Fushia-Fix-2-Nail-Lacquer-84-1901547124403208-1.jpg'}","","","","","","","","","","","","","","","","",""
"7764","men apparel topwear tshirts black fall casual inkfruit men's night rider black yellow orange t-shirt","{'id': 7764, 'name': ""Inkfruit Men's Night Rider Black Yellow Orange T-shirt"", 'variant': 'NIGHT RIDER', 'brand': 'Inkfruit', 'price': 499, 'discounted_price': 499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/51544fd09ffeaa7bfa2121f202828032_images.jpg'}","","","","","","","","","","","","","","","","",""
"46443","men accessories watches watches blue winter casual timex men blue dial watch","{'id': 46443, 'name': 'Timex Men Blue Dial Watch', 'variant': 'Dial', 'brand': 'Timex', 'price': 3395, 'discounted_price': 3395, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Blue-Dial-Watch_c296ebdec07a5233296e3c0f3ab09d35_images.jpg'}","","","","","","","","","","","","","","","","",""
"16333","men apparel topwear shirts black fall formal peter england men stripes black shirt","{'id': 16333, 'name': 'Peter England Men Stripes Black Shirt', 'variant': 'Stripes', 'brand': 'Peter England', 'price': 949, 'discounted_price': 949, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/ebe98f22b2e18380aaf50ccb6df488d9_images.jpg'}","","","","","","","","","","","","","","","","",""
"50526","men apparel innerwear briefs grey winter casual chromozome men pack of 2 briefs","{'id': 50526, 'name': 'Chromozome Men Pack of 2 Briefs', 'variant': 'S - 604 Mini Brief - 2pc pack', 'brand': 'Chromozome', 'price': 239, 'discounted_price': 239, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Grey-Pack-of-2-Briefs_cf3d69df6a5e4ff86034c557d207abcc_images.jpg'}","","","","","","","","","","","","","","","","",""
"47591","women footwear shoes heels black winter casual portia women black flats","{'id': 47591, 'name': 'Portia Women Black Flats', 'variant': 'P2758WomenSandal', 'brand': 'Portia', 'price': 649, 'discounted_price': 649, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/46d22470d9f781af83920d4f0504464e_images.jpg'}","","","","","","","","","","","","","","","","",""
"34063","girls apparel dress dresses pink summer casual gini and jony girls printed pink dress","{'id': 34063, 'name': 'Gini and Jony Girls Printed Pink Dress', 'variant': 'Printed', 'brand': 'Gini and Jony', 'price': 999, 'discounted_price': 449, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/1c6f5c73e5094eedd4c405f6d9cb2e53_images.jpg'}","","","","","","","","","","","","","","","","",""
"55054","women personal care lips lipstick brown spring na lakme enrich satins lipstick 132","{'id': 55054, 'name': 'Lakme Enrich Satins Lipstick 132', 'variant': 'LAKME ENRICH SATINS 132 4.4ML', 'brand': 'Lakme', 'price': 225, 'discounted_price': 202, 'usage': 'NA', 'image_url': 'http://assets.myntassets.com/assets/images/55054/2018/3/9/11520592225777-Lakme-Enrich-Satins-Lipstick-132-1961520592225752-1.jpg'}","","","","","","","","","","","","","","","","",""
"12793","women apparel topwear tshirts maroon fall casual nike women blue grafitti maroon tshirts","{'id': 12793, 'name': 'Nike Women Blue Grafitti Maroon Tshirts', 'variant': 'Blue Grafitti', 'brand': 'Nike', 'price': 1095, 'discounted_price': 1095, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8a6bab1ce102e0d104b4b37260778226_images.jpg'}","","","","","","","","","","","","","","","","",""
"43131","men personal care fragrance perfume and body mist black spring casual david beckham men instinct perfume","{'id': 43131, 'name': 'David Beckham Men Instinct Perfume', 'variant': 'Beckham Signature Man EDT', 'brand': 'DAVID BECKHAM', 'price': 2100, 'discounted_price': 2100, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/230923e4fe918e2f45bfa41421314bd7_images.jpg'}","","","","","","","","","","","","","","","","",""
"2216","women accessories socks socks beige fall sports adidas women beige socks","{'id': 2216, 'name': 'ADIDAS Women Beige Socks', 'variant': 'Beige Colour Pop Dotted Ankle Length', 'brand': 'ADIDAS', 'price': 199, 'discounted_price': 199, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/ba7cb4c0169a0589177030f098e69882_images.jpg'}","","","","","","","","","","","","","","","","",""
"27474","women apparel innerwear bra pink winter casual jockey essence pink bra 2001","{'id': 27474, 'name': 'Jockey Essence Pink Bra 2001', 'variant': 'Lace Essence', 'brand': 'Jockey', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/ec17a35f1f0954ec34debb2288cb433c_images.jpg'}","","","","","","","","","","","","","","","","",""
"13641","women footwear shoes heels navy blue winter casual carlton london women casual navy flats","{'id': 13641, 'name': 'Carlton London Women Casual Navy Flats', 'variant': 'Casual', 'brand': 'Carlton London', 'price': 1595, 'discounted_price': 1595, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/5e9b1d5ccef16fdb38cbbf5cce3b3b1c_images.jpg'}","","","","","","","","","","","","","","","","",""
"54186","men apparel innerwear briefs olive summer casual jockey elance men olive briefs 1006","{'id': 54186, 'name': 'Jockey ELANCE Men Olive Briefs 1006', 'variant': 'Jockey Mens Briefs', 'brand': 'Jockey', 'price': 179, 'discounted_price': 179, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Jockey-Men-Olive-Brief_1dd1d8bcbacffcead26d090bc5b49fe5_images.jpg'}","","","","","","","","","","","","","","","","",""
"16101","women accessories eyewear sunglasses brown winter casual m tv women my fab eyewear brown sunglasses","{'id': 16101, 'name': 'M tv Women My Fab Eyewear Brown Sunglasses', 'variant': 'My Fab Eyewear', 'brand': 'MTV', 'price': 1550, 'discounted_price': 1162, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/baa0db79ff1584d4fbc28f92674ac323_images.jpg'}","","","","","","","","","","","","","","","","",""
"22334","men apparel topwear tshirts red fall casual john players men stripes red polo t-shirt","{'id': 22334, 'name': 'John Players Men Stripes Red Polo T-Shirt', 'variant': 'Stripes', 'brand': 'John Players', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/64c0eee694136e6891d81304b09aff6b_images.jpg'}","","","","","","","","","","","","","","","","",""
"19975","men apparel topwear tshirts red fall casual united colors of benetton men red polo tshirt","{'id': 19975, 'name': 'United Colors of Benetton Men Red Polo TShirt', 'variant': 'Solid', 'brand': 'United Colors of Benetton', 'price': 1899, 'discounted_price': 1899, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/6209fa7d017f27957154166e0bd4c0c8_images.jpg'}","","","","","","","","","","","","","","","","",""
"35383","boys footwear shoes casual shoes charcoal summer casual enroute boys charcoal shoes","{'id': 35383, 'name': 'Enroute Boys Charcoal Shoes', 'variant': 'Enroute Boys Charcoal Shoes', 'brand': 'Enroute Teens', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/ebd83b7188e65306d998ed8f4b9827fa_images.jpg'}","","","","","","","","","","","","","","","","",""
"7556","men apparel topwear tshirts blue summer sports nike men's aqua polo t-shirt","{'id': 7556, 'name': ""Nike Men's Aqua Polo T-shirt"", 'variant': 'AS CHLNGR SPE', 'brand': 'Nike', 'price': 2495, 'discounted_price': 2495, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/3b12d97d2c05a872ca7ec98541be4ff5_images.jpg'}","","","","","","","","","","","","","","","","",""
"46671","men personal care fragrance perfume and body mist blue spring casual rasasi men pack of 3 perfumes","{'id': 46671, 'name': 'Rasasi Men Pack of 3 Perfumes', 'variant': 'Pack of 3', 'brand': 'Rasasi', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Rasasi-Women-Pack-of-3-Perfumes_c1287c4771541b521881c578c05811ac_images.jpg'}","","","","","","","","","","","","","","","","",""
"34251","men apparel bottomwear shorts navy blue summer sports proline navy shorts","{'id': 34251, 'name': 'Proline Navy Shorts', 'variant': 'Solid', 'brand': 'Proline', 'price': 499, 'discounted_price': 199, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/467261dd6e0a4b39135099075ed1bca4_images.jpg'}","","","","","","","","","","","","","","","","",""
"6484","men apparel topwear tshirts black summer casual adidas men's black strip t-shirt","{'id': 6484, 'name': ""ADIDAS Men's Black Strip T-shirt"", 'variant': 'NOV UV S/S TEE', 'brand': 'ADIDAS', 'price': 1099, 'discounted_price': 1099, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/604a6d1b421161872fd0ee47261dabf5_images.jpg'}","","","","","","","","","","","","","","","","",""
"50714","boys apparel topwear tshirts white summer casual doodle boys white printed t-shirt","{'id': 50714, 'name': 'Doodle Boys white Printed T-Shirt', 'variant': 'Printed', 'brand': 'Doodle', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a2b56af36d377bf03ca88f4653f465f3_images.jpg'}","","","","","","","","","","","","","","","","",""
"31723","women accessories jewellery pendant gold winter ethnic fabindia women ananya gold pendant","{'id': 31723, 'name': 'Fabindia Women Ananya Gold Pendant', 'variant': 'Ananya', 'brand': 'Fabindia', 'price': 590, 'discounted_price': 590, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e9d96b8dec5d8612b93960ab4cf2b308_images.jpg'}","","","","","","","","","","","","","","","","",""
"49639","women apparel topwear tops green summer casual mineral women lime green top","{'id': 49639, 'name': 'Mineral Women Lime Green Top', 'variant': 'PU12-398 KT-Lime Slub', 'brand': 'Mineral', 'price': 1399, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/a1f219f62fcdb06dae160624b23efd60_images.jpg'}","","","","","","","","","","","","","","","","",""
"55266","women personal care makeup kajal and eyeliner brown spring casual lakme absolute shine line brown shimmer eye liner","{'id': 55266, 'name': 'Lakme Absolute Shine Line Brown Shimmer Eye Liner', 'variant': 'Nw Lak Abs Shine Line Brown Shimmer4.5Ml', 'brand': 'Lakme', 'price': 350, 'discounted_price': 245, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/image/style/properties/55266/Lakme-Absolute-Shine-Line-Brown-Shimmer-Eye-Liner_1_ad78790ab777fdccd35afeecf02a8e52.jpg'}","","","","","","","","","","","","","","","","",""
"19149","men apparel topwear tshirts white summer casual united colors of benetton men solid white polo tshirt","{'id': 19149, 'name': 'United Colors of Benetton Men Solid White Polo Tshirt', 'variant': 'Solid', 'brand': 'United Colors of Benetton', 'price': 1399, 'discounted_price': 1399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/f9af849cf178b214cc7b6b5b00593344_images.jpg'}","","","","","","","","","","","","","","","","",""
"26794","men apparel topwear shirts grey summer formal arrow men grey shirt","{'id': 26794, 'name': 'Arrow Men Grey Shirt', 'variant': 'Solid', 'brand': 'Arrow', 'price': 1799, 'discounted_price': 1799, 'usage': 'Formal', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/0dbdd00de67661013fb2319c09c3fb4d_images.jpg'}","","","","","","","","","","","","","","","","",""
"27646","men apparel topwear tshirts black summer casual che guevara men printed black t-shirt","{'id': 27646, 'name': 'Che Guevara Men Printed Black T-shirt', 'variant': 'Printed', 'brand': 'CHE GUEVARA', 'price': 599, 'discounted_price': 599, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/5a2379fe9554bed6a59ae2b88c35613e_images.jpg'}","","","","","","","","","","","","","","","","",""
"13473","women footwear shoes flats white winter casual rocia women white heels","{'id': 13473, 'name': 'Rocia Women White Heels', 'variant': 'Rocia White  Sandal', 'brand': 'Rocia', 'price': 890, 'discounted_price': 890, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/802e7195e5425820cc1e9e1568b80c6d_images.jpg'}","","","","","","","","","","","","","","","","",""
